representation,prompt_group,pooling_rule,ptype,profile,layer,effect_l2_rms_over_prompts
activation,ipip_stems,final_token,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0,0.18052048981189728
activation,ipip_stems,final_token,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,27,23.682174682617188
activation,ipip_stems,final_token,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,28,26.089845657348633
activation,ipip_stems,final_token,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,29,29.75129508972168
activation,ipip_stems,final_token,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,30,36.457359313964844
activation,ipip_stems,final_token,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,31,60.708099365234375
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0,0.049932900816202164
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1,0.09535639733076096
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2,0.21621772646903992
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3,0.45016616582870483
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,4,0.7273505330085754
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,5,0.9524332284927368
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,6,1.1655222177505493
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,7,1.4627822637557983
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,8,1.798728346824646
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,9,2.1162867546081543
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,10,2.4395930767059326
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,11,2.7050554752349854
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,12,3.187657356262207
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,13,3.562938690185547
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,14,3.9869444370269775
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,15,4.406085968017578
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,16,5.218740463256836
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,17,5.961243629455566
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,18,6.7030534744262695
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,19,7.240411758422852
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,20,7.853132724761963
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,21,8.959244728088379
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,22,9.782630920410156
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,23,10.88969612121582
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,24,11.9166259765625
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,25,12.891814231872559
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,26,14.183664321899414
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,27,15.40344524383545
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,28,16.715728759765625
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,29,19.010066986083984
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,30,23.88271713256836
activation,ipip_stems,final_token,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,31,46.0506706237793
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0,0.21478968858718872
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1,0.4065249562263489
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2,0.758276641368866
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3,1.3547351360321045
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,4,1.9561827182769775
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,5,2.544389009475708
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,6,3.1298208236694336
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,7,3.622905731201172
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,8,4.23524808883667
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,9,4.650757312774658
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,10,4.987058162689209
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,11,5.2117838859558105
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,12,5.9003071784973145
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,13,6.323403358459473
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,14,6.687687873840332
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,15,7.225306987762451
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,16,8.454917907714844
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,17,9.616250038146973
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,18,10.622133255004883
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,19,11.440010070800781
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,20,12.43842887878418
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,21,14.06326961517334
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,22,15.384810447692871
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,23,17.035459518432617
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,24,18.438100814819336
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,25,20.030078887939453
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,26,21.808820724487305
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,27,23.807723999023438
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,28,26.072328567504883
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,29,29.97698211669922
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,30,36.66143798828125
activation,ipip_stems,final_token,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,31,61.13092803955078
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0,0.2139367163181305
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1,0.42385393381118774
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2,0.7681748270988464
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3,1.401619553565979
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,4,2.021646022796631
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,5,2.559086561203003
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,6,3.1865999698638916
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7,3.8258917331695557
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,8,4.504429817199707
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,9,5.029909610748291
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,10,5.4471964836120605
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,11,5.825165271759033
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,12,6.559337139129639
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,13,6.987827777862549
activation,ipip_stems,final_token,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,14,7.222723484039307
